Date,ActivePower,WindSpeed,TheoreticalPower,WindDirection,PowerError,Status,WindSpeed_theta,ActivePower_theta,TheoreticalPower_theta,PowerError_theta,WindSpeed_phi,ActivePower_phi,TheoreticalPower_phi,PowerError_phi,Fuzzy_Label
02 01 2018 14:30,3520.14892578125,12.1692600250244,3545.851554985,208.318099975585,25.702629203749893,0.0,0.4827919861123652,0.972775912156741,0.984958765273611,0.0071396192232638,0.3488068580972497,0.0137998886115231,0.0075776056357098,0.9858219871664464,0.5
02 01 2018 14:40,3589.42700195312,12.8206195831298,3595.38946602459,211.18179321289,5.962464071470095,0.0,0.5086334238073699,0.9919071376115852,0.9987192961179416,0.0016562400198528,0.3257030955555512,0.0040628713234686,0.0006407622543824,0.9966929971507592,0.5
02 01 2018 14:50,3495.11596679687,12.5716199874877,3584.0953070974,209.464706420898,88.97934030053011,0.0,0.4987548437561572,0.9658630299204628,0.9955820297492778,0.0247164834168139,0.3344410584106133,0.0173648771862393,0.0022138755435061,0.9517593718520088,0.5
02 01 2018 15:00,3298.76196289062,11.399299621582,3395.92916518786,205.625,97.16720229723978,0.0,0.4522452879859859,0.9116396316209416,0.9433136569966276,0.026990889527011,0.3771778201282068,0.0462222936360314,0.0291699401171195,0.9474369445683362,0.5
02 01 2018 15:10,2894.44091796875,10.5454301834106,3087.17433373743,200.610702514648,192.7334157686801,0.0,0.4183696602906535,0.7999858806225939,0.857548426038175,0.0535370599357444,0.4100696426276901,0.1111198268445436,0.0766879463086995,0.8983670115239996,0.5
02 01 2018 15:20,3486.62890625,12.3093299865722,3562.06338880745,202.056198120117,75.43448255744988,0.0,0.4883489924374239,0.96351931777164,0.989462052446514,0.0209540229326249,0.3437708562725337,0.0185792326554552,0.0052968829139149,0.9589520733314983,0.5
02 01 2018 15:30,3455.2470703125,12.1683197021484,3545.73194798009,203.720703125,90.4848776675899,0.0,0.4827546806108017,0.9548531854007324,0.9849255411055804,0.0251346882409971,0.3488407935263612,0.0230947341398494,0.0075944707155227,0.9509631494684369,0.5
02 01 2018 15:40,3556.78588867187,12.2870798110961,3559.69920327527,204.608596801757,2.9133146034000674,0.0,0.4874662595196159,0.982893254262234,0.9888053342431306,0.0008092540565,0.3445683135333161,0.0086271642212685,0.0056288393660859,0.9983828006121648,0.5
02 01 2018 15:50,3375.58203125,12.0131902694702,3523.98620914655,201.741500854492,148.4041778965502,0.0,0.4766002187328254,0.93285358744145,0.978885058096264,0.0412233827490417,0.3544627547978699,0.034739523466665,0.0106701204384499,0.9208174087673604,0.5
02 01 2018 16:00,3493.97900390625,12.2135295867919,3551.31873448443,201.715606689453,57.33973057818002,0.0,0.4845482958309598,0.965549056227829,0.986477426245675,0.0159277029383833,0.3472111386450527,0.0175273894401227,0.0068073130737165,0.9686440228132074,0.5
02 01 2018 16:10,3549.14794921875,12.9377403259277,3597.57459015449,199.968505859375,48.42664093574013,0.0,0.5132799640172164,0.9807840279418384,0.999326275042914,0.0134518447043722,0.3216325118656273,0.0097011949748647,0.0003369759931112,0.9734534111814732,0.5
02 01 2018 16:20,3483.31591796875,13.6694202423095,3600.0,203.870697021484,116.68408203125,0.0,0.5423079574450904,0.9626044320063278,1.0,0.0324122450086805,0.2967578818131102,0.0190540525557885,0.0,0.9372106536601412,0.5
